"12,419",TOTAL HH,"66,756",TOTAL IND,,,,,,,,,,,,,,,,,SITE MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,,,PLACE OF ORIGIN,,,,,,,,DEMOGRAPHICS,,,,,,,,,,,,,,SPECIAL NEEDS,,,,,,,,MOBILITY,,,,,,,,SHELTER / NFIs,,,,,,,,,,,,,,,,WASH,,,,,,,,,,,,,,,,,,,FOOD AND NUTRITION,,,,,,,HEALTH,,,,,,,,,,,,EDUCATION,,,,,LIVELIHOOD,,,,,,,,,PROTECTION,,,,,,,,,,,,,,,,,,,,COMMUNICATION,,,,,,,Other
NEPAL DTM - Round 2 Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1.c.1 Site ID (SSID),1.1.d.1 Site Name,1.1.a.2 Survey Round,1.1.a.1 Survey date (DD.MM.YYYY),1.1.e.2 Zone,1.1.e.3District,1.1.e.4 VDC,1.1.f.2 Site GPS Latitude,1.1.f.1 Site GPS Longitude,1.4.a.2 Site open?,1.4.c.1 Closing Date (DD.MM.YYYY),1.3.a.1 Site Classification,1.3.b.1 Site Type,"If other, please specify",1.4.a.1 Site start/open date (DD.MM.YYYY),1.4.b.1 Site Expected Closing Date,1.1.i.1 Accessibility to site,1.3.d.1 Ownership of land of site,1.3.c.1 What is the most common type of shelter,"If other or No Answer, please specify",1.2.b.1 Is there a Site Management Committee (SMC) at the site?,1.2.b.10 % of women participating in the Site Management Committee (SMC),1.2.b.2 Is the site management committee (SMC) made up from the community at the site?,1.2.b.7 SMC member name or focal point at site,1.2.b.8 SMC member phone number,1.2.c.1 Is there a Site Management Agency (SMA) at the site?,1.2.c.2 Type of SMA,"If other, Specify.",1.2.c.3 Name of SMA,1.2.c.4 SMA member name or focal point at site,1.2.c.5 SMA member phone number,1.2.a.1 Is there any registration activity/IDP List Maintained,1.2.n.1 Is WASH support being provided at the site ?,If yes who provides the service?,1.2.o.1 Is HEALTH support being provided at the site,If yes who provides the service?,1.2.p.1 Is SHELTER/NFI support provided at the site ?,If yes who provides the service?,1.2.q.1 Is FOOD support provided at the site ?,If yes who provides the service?,1.2.r.1 Is PROTECTION support provided at the site ?,If yes who provides the service?,1.2.s.1 Is EDUCATION support provided at the site ?,If yes who provides the service?,1.2.t.1 Is LIVELIHOOD support being provided at the site?,If yes who provides the service?,1.5.b.2 Place of Origin of the largest IDP group in camp (Zone),1.5.b.2 Place of Origin of the largest IDP group in camp (District),1.5.b.2 Place of Origin of the largest IDP group in camp (VDC),1.5.b.2 Place of Origin of the largest IDP group in camp (Ward),1.5.c.2 Place of Origin of the second largest IDP group (Zone),1.5.c.2 Place of Origin of the second largest IDP group District),1.5.c.2 Place of Origin of the second largest IDP group (VDC),1.5.c.2 Place of Origin of the second largest IDP group (Ward),2.1.a.1 Total Number of IDP Families/HHs,2.1.c.1 Number of Males by age: <1 year,2.1.c.1 Number of Males by age: 1-5 year,2.1.c.1 Number of Males by age: 6-17 year,2.1.c.1 Number of Males by age: 18-59 year,2.1.c.1 Number of Males by age: 60+ year,2.1.b.2 Total number of IDP Male Individuals,2.1.d.1 Number of Females by age: <1 year,2.1.d.1 Number of Females by age: 1-5 year,2.1.d.1 Number of Females by age: 6-17 year,2.1.d.1 Number of Females by age: 18-59 year,2.1.d.1 Number of Females by age: 60+ year,2.1.b.2 Total number of IDP Female Individuals,2.1.b.2 Total number of IDP,2.2.c.1 Number of pregnant women,2.2.d.1 Number of breastfeeding mothers,2.2.g.1 Number of persons with Disabilities,2.2.f.1 Number of Persons with Chronic Diseases or Serious Medical Conditions,2.2.n.1 Number of single female-headed households,2.2.p.1 Number of child-headed households,2.2.x.3 Number of elderly-headed households,2.2.u.1 Number of members of marginalized caste/ethnicity,2.3.c.1 Date of arrival of first IDP group,2.3.c.2 Date of arrival of last IDP group,2.3.e.1 Area of intended return for largest IDP group,2.3.b.4 Have IDPs previously been displaced,2.3.e.7 What is preventing the largest IDP group from returning home?,"If other, please specify",2.3.g.1 Estimated % of IDPs sleeping in the site,2.3.f.1 Is there relocation plan for the IDPs?,3.1.a.1 Percentage of HH living outside (no shelter),3.1.b.1 Percentage of HH living in tents,3.1.c.1 Percentage of HH living in makeshift shelters,3.1.d.1 Percentage of HH living indoors (solid walls),3.2.a.1 Percentage of HH with access to electricity,3.2.b.1 Percentage of HH with access to safe cooking facilities,3.2.c.1 Percentage of HH with private living area,3.7.c.2 Percentage of HH with mosquito nets,3.7.j.1 Most needed type of NFI,"If other or No Answer, please specify",3.7.j.2 Second most needed type of NFI,"If other or No Answer, please specify",3.7.j.3 Third most needed type of NFI,"If other or No Answer, please specify",3.8.b.1 Is there a need for shelter repair materials,3.8.b.1 Is there a need for tools for shelter construction?,"4.1.a.1 Location of site's main water source (walking, one-way)",4.1.b.1 Main non-drinking water source provided or available,"If other, please specify",4.1.f.1 What is the main drinking water source provided or available,"If other, please specify",4.2.a.1 Average amount of water available per day and per person,4.3.e.1 What is the main problem with the water?,"If other, please specify",4.4.j.1 Condition of most of the latrines,4.4.a.1 Number of functioning toilets available on-site,4.8.b.1 Do toilets and bathrooms have locks from the inside,4.1.g.1 Is the drinking water potable ?,4.4.b.1 Availability of separate male and female toilets,4.5.b.1 Availability of separate male and female bathing areas,4.6.a.1 Garbage Disposal Type,"If other, please specify",4.4.n.1 Evidence of open defecation?,4.7.g.1 Availability of hand-washing station filled in with water and soap close to the toilets?,4.7.g.2 Evidence of hand-washing practices?,"5.1.a.1 Is there access to food (distribution, vouchers, trade, fishing€)",5.1.e.1 Is there access to a market near from the site?,5.1.d.1 Most common source for obtaining food,"If other, please specify","6.1.a.1 Screening for malnutrition conducted in the area? (i.e. weight, height, mid-upper arm circumference screening)",6.1.b.1 Availability of supplementary feeding for pregnant and lactating mothers,6.1.c.1 Availability of supplementary feeding for children,7.1.b.1 What is the most prevalent health problem at the site,"If other, please specify",7.1.b.2 What is the second most prevalent health problem at the site,"If other, please specify",7.1.b.3 What is the third most prevalent health problem at the site,"If other, please specify",7.2.a.1 Access to health facilities,7.2.a.4 Do most women utilize health facilities?,7.2.b.1 Location of health facilities/services,7.2.c.2 Who provides health facilities/services,"If other, please specify",7.2.a.3 Regular access to medicine,8.1.b.1 Access to formal/informal education services for children from displaced HHs,8.2.b.1 Distance to nearest education facility,"8.3.a.2 Of children in site attending school, what % are girls?","8.3.a.2 Of children in site attending school, what % are boys?",8.2.a.1 Location of formal/informal education facilities/services for children from displaced HHs,9.1.a.1 Occupation/trade of majority of displaced households (coping mechanism),"If other, please specify",9.2.h.1 Percentage of HH in the site with a source of income,9.2.i.1 Access to income generating activities,9.2.k.1 Do the majority of HHs in the site receive remittances?,9.3.a.2 Is there livestock on site,9.1.c.1 Do IDPs have access to land for cultivation?,"11.3.b.1 Do any recruiters come to the site for day labour, domestic work or working abroad?","11.3.a.2 if yes, to which city/country",10.1.a.2 Is there security on-site/settlement areas,10.1.e.1 Are security incidents reported in the site,10.1.b.1 Who provides main security in the site,"If other, please specify",10.2.g.1 Most common type of security incidents reported/known occurring in the settlement area,"If others, please specify",10.2.g.5 Are security incidents commonly reported in the community before the earthquake?,10.2.i.4 Most reported problem in receiving support,"If other, please specify",10.1.c.1 Number of children friendly spaces,10.1.d.1 Number of women friendly spaces,10.1.f.1 Do the majority of people have identification card or other documentation?,10.2.j.2 Reporting/referral mechanism for GBV survivors,10.2.t.2 Are women segregated during menstruation?,"If yes, where do they go?",10.2.t.1 Are there issues of discrimination towards minority groups?,10.3.a.1 Do men feel safe in site?,10.3.a.2 Do children feel safe in site,10.3.a.3 Do women feel safe at the site,"10.1.s.1 Is there adequate lighting in the majority of communal point (WASH facilities, public spaces€)",11.1.a.1 Where do residents mostly get their information from?,"If other, please specify",11.2.c.1 Are complaints being reported?,"11.2.c.2 If yes, to whom?",11.1.c.1 What is the main topic on which the community is requesting information on?,"If other, please specify",11.1.h.1 Is everyone aware that donations do not need to be exchanged for anything?,Site classification
35,Pottery Square,2,22/05/2015,Bagmati,Bhaktapur,Bhaktapur Municipality,27.6699,85.4279,Yes,,Pre identified site / Open Space,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Public / Government,Empty building,,No,,,,,No,,,,,,No,Yes,Ngo,Yes,Leader,Yes,Red cross society,Yes,Leader,No,,No,,No,,Bagmati,Bhaktapur,Bhaktapur Municipality,12,,,,,25,30,0,20,30,0,80,0,5,5,60,0,70,150,0,1,1,15,3,0,10,0,25/04/2015,12/5/15,None (stay here),Yes,House damaged / destroyed,,> 75%,No,None,< 25%,< 50%,None,< 75%,< 50%,None,<25%,Plastic sheeting,,Kitchen sets,,Mosquito nets,,Yes,Yes,Off-site (<20 minutes),unprotected well,,Water truck,,5-10 liters,taste,,Not so good,3,Yes,Yes,No,No,Other,Co ordination with municipality,No,"Yes, but no soap / water inside",No,"Yes, on-site",Yes,Distribution,,No,No,No,Dysentery,,None,,None,,Yes,Yes,Off-site (<3 km),Local clinic,,No,No,Unknown,,,,Agro-pastoralism,,0.00%,No,No,No,No,No,,Yes,No,Police,,,,No,Fighting between recipients,,0,0,No,Yes,No,,No,Yes,Yes,Yes,No lighting,Radio / News,,No,,Shelter,,Yes,Site
37,Vidyarthi Niketan,2,24/05/2015,Bagmati,Bhaktapur,Bhaktapur Municipality,27.6722,85.4297,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Public / Government,School,,No,,,,,No,,,,,,No,No,,Yes,Own self,No,,No,,No,,Yes,Government,No,,Bagmati,Bhaktapur,Bhaktapur Municipality,8.11,,,,,72,58,50,55,105,12,280,60,75,40,98,25,298,578,0,4,0,0,0,0,0,0,25/04/2015,26/04/2015,Habitual resident,No,House damaged / destroyed,,None,Unknown,None,< 25%,< 50%,None,< 75%,< 75%,None,<50%,Plastic sheeting,,Mosquito nets,,Kitchen sets,,No,Yes,On-site (<20 minutes),hand pumps,,Bottled water,,10-15 liters,suspended solids,,Good,2,Yes,Yes,No,No,Garbage pit,,Yes,Yes,Yes,"Yes, on-site",No,Cash,,No,No,No,Diarrhea,,RTI,,None,,No,,Unknown,Unknown,,No,Yes,On-site (<20minutes),Unknown,Unknown,Onsite,None,,0.00%,No,No,No,No,No,,No,No,,,,,Unknown,None,,0,0,No,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Mobile phone,,No,,Shelter,,Yes,Site
38,Saraswati Vidyagriha,2,22/05/2015,Bagmati,Bhaktapur,Bhaktapur Municipality,27.6756,85.4368,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,No,,Yes,Red cross society,No,,No,,Unknown,,No,,Bagmati,Bhaktapur,Bhaktapur Municipality,"15,17",,,,,90,0,10,30,80,0,120,0,50,50,100,70,270,390,0,5,0,0,0,0,0,0,25/04/2015,14/05/2015,Habitual resident,Yes,House damaged / destroyed,,> 75%,No,None,< 75%,< 75%,< 25%,< 50%,None,None,None,Kitchen sets,,Bucket,,Plastic sheeting,,No,No,On-site (<20 minutes),Water truck,,Water truck,,10-15 liters,odor/smell,,Not so good,2,Yes,Yes,No,No,Garbage pit,,Yes,"Yes, but no soap / water inside",No,No,Yes,Cash,,No,No,No,Diarrhea,,None,,RTI,,No,,Unknown,Unknown,,No,No,Unknown,,,,Agro-pastoralism,,25.00%,No,No,No,No,No,,No,No,,,,,No,Not enough assistance for all entitled,,0,0,No,No,No,,No,Yes,Yes,Yes,No lighting,Local leader,,No,,Distribution,,Yes,Priority site
40,Lagankhel Football Ground ,2,25/05/2015,Bagmati,Lalitpur, Lalitpur Sub Metropolitan ,27.6648,85.321,Yes,,Planned,Camp,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,Yes,Yes,Office,Yes,Bangladesh,No,,No,,Yes,Military,Yes,Buddhi Bikash Mandal,No,,Janakpur,Sindhuli,Amale,,,,,,27,5,15,18,40,6,84,0,0,15,54,0,69,150,0,8,0,0,1,0,1,3,24/04/2015,24/04/2015,None (stay here),No,House damaged / destroyed,,> 75%,No,< 25%,< 75%,< 75%,None,None,< 75%,None,<25%,Plastic sheeting,,Other,Food,None,,No,No,On-site (<20 minutes),Water truck,,Water truck,,10-15 liters,None,,Good,2,Yes,Yes,No,No,Garbage pit,,No,None,No,"Yes, off-site",Yes,Cash,,No,No,No,None,,None,,None,,Yes,Yes,Off-site (<3 km),NGOs,,Yes,Yes,On-site (<20minutes),<50%,<75%,None,None,,40.00%,Yes,No,No,No,No,,Yes,Yes,Military,,Theft,,No,None,,0,0,Yes,Yes,No,,No,Yes,Yes,Yes,No lighting,Radio / News,,No,,Other relief assistance,,Yes,Site
41,Bagmati Corridor 1,2,25/05/2015,Bagmati,Lalitpur, Lalitpur Sub Metropolitan ,27.6757,85.2946,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,Yes,Gurudwara,No,,No,,Yes,Police,No,,No,,Bagmati,Kathmandu,Indrayani,,,,,,60,4,15,15,63,4,101,0,0,21,46,12,79,280,0,15,0,0,1,0,1,5,25/04/2015,17/05/2015,None (stay here),Unknown,House damaged / destroyed,,> 75%,No,None,More than 75%,More than 75%,None,< 25%,< 25%,< 25%,More than 75%,Plastic sheeting,,Blankets,,Other,Toilet,No,No,On-site (<20 minutes),Protected well,,Protected well,,<5 liters,suspended solids,,Not so good,2,Yes,No,No,Yes,Garbage pit,,No,Yes,Yes,Unknown,Yes,Cash,,No,Unknown,Unknown,Diarrhea,,Other,Allergy,None,,No,,Unknown,Unknown,,No,No,Unknown,,,,Unknown,,0.00%,No,No,No,No,No,,Yes,No,Police,,,,No,None,,0,0,Yes,No,No,,Unknown,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Radio / News,,No,,Recovery plans,,Yes,Priority site
42,Jawalakhel Ground,2,21/05/2015,Bagmati,Lalitpur,,27.6725,85.3126,Yes,,Pre identified site / Open Space,Collective Settlement / Centre,,26/04/2015,<2 months,Yes,Public / Government,Tents / Temporary shelter,,Yes,<25%,Yes,,,No,,,,,,Yes,Yes,Water tank,Yes,NGO,Yes,NGO,Yes,NGO,Yes,Police,Yes,Youth club,No,,Bagmati,Lalitpur,Lalitpur Sub Metropolitan,,,,,,20,0,13,9,25,3,50,1,2,13,29,5,50,100,3,20,8,0,1,0,2,1,25/04/2015,17/05/2015,None (stay here),No,House damaged / destroyed,,< 75%,No,< 25%,More than 75%,< 25%,None,None,None,< 25%,<25%,Other,Toilets,Mosquito nets,,Blankets,,No,No,On-site (<20 minutes),Water truck,,Water truck,,5-10 liters,None,,Not so good,4,No,No,Yes,No,Garbage pit,,No,None,No,"Yes, on-site",Yes,Distribution,,No,No,No,None,,None,,None,,Yes,Yes,Off-site (<3 km),International NGOs,,No,Yes,On-site (<20minutes),<50%,<75%,Onsite,Employed,,70.00%,Yes,Yes,No,No,No,,Yes,No,Community leaders,,,,Yes,Fighting between recipients,,0,0,Yes,Yes,No,,No,Yes,Yes,Yes,No lighting,Radio / News,,No,,Other relief assistance,,Yes,Site
43,NARC,2,25/05/2015,Bagmati,Lalitpur,,27.6521,85.3252,Yes,,Pre identified site / Open Space,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,No,,Yes,Unknown,No,,No,,No,,No,,Bagmati,Lalitpur,Lalitpur Sub Metropolitan,14,Bagmati,Lalitpur,Lalitpur Sub Metropolitan,15,12,0,3,9,24,0,36,0,6,6,22,0,34,70,0,3,2,0,1,0,4,0,25/04/2015,25/04/2015,Habitual resident,No,House damaged / destroyed,,> 75%,No,None,More than 75%,More than 75%,None,< 25%,None,None,<25%,Other,Toilets,Other,Water,None,No,No,Yes,Off-site (>20 minutes),Other,From rented house,Water truck,,5-10 liters,None,,No latrines,0,No,Yes,No,No,No waste disposal,,No,None,Yes,"Yes, off-site",Yes,Cash,,No,No,No,None,,None,,None,,Yes,Yes,Off-site (>3 km),Other,Hospital,Yes,No,Unknown,,,,Employed,,75.00%,Yes,Yes,No,No,No,,No,Unknown,,,,,Unknown,None,,1,0,Yes,No,Unknown,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Radio / News,,No,,Other relief assistance,,Yes,Site
60,Lalitpur Municipality Office,2,21/05/2015,Bagmati,Lalitpur, Lalitpur ,27.6762,85.3175,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,Yes,DPHO,Yes,CDO office,No,,Yes,Guard,Yes,UNICEF,No,,Bagmati,Lalitpur,Lalitpur Sub Metropolitan,3,Bagmati,Lalitpur,Lalitpur Sub Metropolitan,22,30,2,12,20,36,10,80,0,6,14,40,10,70,150,0,0,0,0,7,0,4,3,25/04/2015,19/05/2015,None (stay here),No,House damaged / destroyed,,> 75%,No,None,More than 75%,< 50%,None,More than 75%,None,None,<25%,Mosquito nets,,Other,Food,Plastic sheeting,,No,No,On-site (<20 minutes),Piped water supply,,Piped water supply,,5-10 liters,all of the above,,Good,3,Yes,No,Yes,No,Garbage pit,,No,None,No,No,Yes,Cash,,No,No,No,Diarrhea,,Other,Fever,None,,No,,Unknown,Unknown,,No,No,Unknown,,,,Employed,,75.00%,Yes,No,No,No,No,,No,No,,,,,No,None,,0,0,Yes,No,No,,No,No,No,No,No lighting,Mobile phone,,No,,Distribution,,Yes,Site
61,Madan Smarak,2,21/05/2015,Bagmati,Lalitpur, Lalitpur ,27.6766,85.3184,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,No,,No,,No,,Yes,Police,No,,No,,Bagmati,Lalitpur,Lalitpur Sub Metropolitan,21,,,,,100,21,0,28,140,27,216,0,7,36,12,42,97,313,3,10,2,0,8,0,6,3,25/04/2015,24/05/2015,None (stay here),No,House damaged / destroyed,,> 75%,No,< 25%,More than 75%,More than 75%,None,< 25%,None,None,<50%,Other,Cleaner,Other,Water,None,,No,No,Off-site (>20 minutes),Piped water supply,,Bottled water,,10-15 liters,all of the above,,Not so good,2,Yes,Yes,Yes,No,Garbage pit,,Yes,None,No,"Yes, on-site",Yes,Cash,,No,No,No,None,,None,,None,,Yes,No,On-site (>3 km),None,,No,No,Unknown,,,,Craftsman,,75.00%,No,No,No,No,No,,No,No,,,,,No,None,,0,0,No,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Radio / News,,No,,Other relief assistance,,Yes,Site
66,Padma Kanya Campus,2,21/05/2015,Bagmati,Kathmandu, Kathmandu ,27.7064,85.3211,Yes,,Spontaneous,Collective Settlement / Centre,,12/5/15,<1 month,Yes,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,No,Yes,Pk campus and police,Yes,Ingo,Unknown,,No,,Yes,Gate guard,No,,No,,Bagmati,Kathmandu,Kathmandu Metropolitan,,,,,,20,0,5,10,37,8,60,2,0,2,35,8,47,107,0,0,15,8,0,0,0,0,25/04/2015,12/5/15,Place of origin,Unknown,Lack of safety,,< 75%,Unknown,None,More than 75%,< 25%,None,< 25%,< 75%,None,None,Plastic sheeting,,Mosquito nets,,Kitchen sets,,Yes,Yes,On-site (<20 minutes),Surface water,,Other,Self,>15 liters,None,,Good,8,Yes,Yes,Yes,No,No waste disposal,,No,Yes,No,No,Yes,Cash,,No,No,No,None,,None,,None,,No,,Unknown,Unknown,,No,No,Unknown,,,,Employed,,0.00%,No,No,No,No,No,,Yes,No,Local authorities,,,,Unknown,None,,0,0,No,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Radio / News,,No,,Unknown,,Yes,Site
88,Khatritar 1,2,22/05/2015,Bagmati,Kathmandu,Manmaijn,27.759774,85.309893,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,No physical access,Public / Government,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,No,,No,,No,,No,,No,,No,,Bagmati,Kathmandu,Kathmandu Metropolitan,9,,,,,9,0,2,4,11,5,22,0,0,1,14,0,15,37,0,1,1,10,0,0,0,0,25/04/2015,25/04/2015,None (stay here),No,House damaged / destroyed,,> 75%,No,None,More than 75%,None,None,More than 75%,More than 75%,< 25%,None,Mosquito nets,,None,,None,,Yes,No,On-site (<20 minutes),Piped water supply,,Piped water supply,,>15 liters,None,,No latrines,0,No,Yes,No,No,Garbage pit,,No,None,No,"Yes, off-site",Yes,Cash,,No,No,No,None,,None,,None,,No,,Unknown,Unknown,,No,No,Unknown,,,,Agro-pastoralism,,0.00%,Yes,No,Yes,Yes,No,,Yes,Yes,Self organized,,Theft,,Yes,None,,0,0,Yes,Unknown,No,,No,Yes,Yes,Yes,"Yes, there is lighting and it is adequate",Radio / News,,No,,Access to daily services,,Yes,Site
89,Khatritar 2,2,25/05/2015,Bagmati,Kathmandu,Manmaijn,27.759824,85.308511,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,No physical access,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,Yes,Self,No,,Yes,Self,Yes,Self,Yes,Police,No,,No,,Bagmati,Kathmandu,Kathmandu Metropolitan,9,Bagmati,Kathmandu,Kathmandu Metropolitan,,8,0,2,0,22,27,51,1,3,1,21,0,26,77,1,1,2,2,0,0,0,0,25/05/2015,12/5/15,Place of origin,Unknown,House damaged / destroyed,,< 75%,No,None,< 75%,< 50%,< 25%,< 50%,< 75%,None,<25%,Plastic sheeting,,Mosquito nets,,None,,Yes,Yes,On-site (<20 minutes),Piped water supply,,Piped water supply,,>15 liters,None,,Good,2,Yes,Yes,Unknown,Unknown,Garbage pit,,No,Unknown,No,"Yes, on-site",Yes,Cash,,No,No,No,None,,None,,None,,Yes,No,On-site (<3 km),None,,No,No,Unknown,,,,Agro-pastoralism,,0.00%,Yes,No,No,Yes,No,,No,No,,,,,No,None,,0,0,No,No,No,,Yes,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Families & friends,,No,,None,,Yes,Site
91,Vinayak Chowk,2,22/05/2015,Bagmati,Kathmandu,Tokhasaraswati,27.753967,85.317322,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,No physical access,Unknown,No shelter / Open space,,No,,,,,Unknown,,,,,,No,No,,No,,No,,No,,No,,No,,No,,Bagmati,Kathmandu,Kathmandu Metropolitan,2,,,,,10,2,3,4,12,1,22,0,4,7,19,2,32,54,0,0,0,0,0,0,0,0,25/04/2015,25/04/2015,None (stay here),No,House damaged / destroyed,,Unknown,Unknown,None,More than 75%,None,None,None,< 50%,None,None,Mosquito nets,,Blankets,,Plastic sheeting,,Yes,No,Off-site (>20 minutes),Bottled water,,Bottled water,,Unknown,None,,Good,1,Yes,Yes,No,No,Burning,,No,Unknown,No,"Yes, off-site",Yes,Cash,,No,No,No,None,,None,,None,,No,,Unknown,Unknown,,No,No,Unknown,,,,None,,0.00%,No,No,No,No,No,,Yes,No,Police,,,,Unknown,None,,0,0,Yes,No,No,,No,Yes,Yes,Yes,No lighting,Radio / News,,No,,Access to daily services,,Yes,Site
93,"Bandeshwor School, Jhor",2,22/05/2015,Bagmati,Kathmandu,Tokhasaraswati,27.77354,85.337241,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,Unknown,No physical access,Private,Tents / Temporary shelter,,No,,,,,Unknown,,,,,,No,Yes,Na,Yes,Na,Yes,Na,No,,No,,No,,No,,Bagmati,Kathmandu,Tokhachandeshwari,2,,,,,7,0,0,6,6,1,13,0,1,1,11,2,15,28,0,1,1,1,0,0,0,0,25/04/2015,25/04/2015,Place of origin,No,Lack of safety,,> 75%,No,None,< 75%,< 50%,< 25%,< 25%,< 25%,None,None,Mosquito nets,,Other,"Mats, solar lights, tents",Plastic sheeting,,Yes,Yes,On-site (<20 minutes),Surface water,,Surface water,,>15 liters,None,,Good,2,Yes,Yes,No,No,Burning,,No,Yes,No,"Yes, off-site",Yes,Cash,,No,No,No,None,,None,,None,,Yes,No,On-site (<3 km),Local clinic,,No,No,Unknown,,,,Agro-pastoralism,,0.00%,Yes,No,Yes,Yes,No,,Yes,No,Local authorities,,,,No,None,,0,0,Yes,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting but it is not adequate",Radio / News,,No,,Access to daily services,,Yes,Site
94,Jhor,2,25/04/2015,Bagmati,Kathmandu,Tokhasaraswati,27.770171,85.329807,Yes,,Spontaneous,Transitional Centre,,25/04/2015,Unknown,Yes,Private,Tents / Temporary shelter,,No,,,,,No,,,,,,No,No,,No,,No,,Yes,NGOs,Yes,Police,No,,Yes,NGOs,Bagmati,Kathmandu,Tokhachandeshwari,2,Bagmati,Kathmandu,,2,4,0,1,5,7,0,13,0,0,1,7,1,9,22,1,0,0,0,0,0,0,0,25/04/2015,12/5/15,Place of origin,Unknown,Basic infrastructures damage,,> 75%,No,More than 75%,More than 75%,More than 75%,More than 75%,More than 75%,None,More than 75%,More than 75%,Plastic sheeting,,Blankets,,Kitchen sets,,No,No,On-site (<20 minutes),Other,Home,Other,Self,no answer,None,,Good,1,Yes,No,No,No,Garbage pit,,No,"Yes, but no soap / water inside",No,"Yes, on-site",Yes,Cultivated,,No,No,No,None,,None,,None,,No,,Unknown,Unknown,,No,No,Unknown,,,,Daily laborer,,51.00%,Yes,No,Yes,No,Unknown,,Yes,Yes,Police,,None,,Yes,None,,0,0,Yes,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting and it is adequate",Social media,,No,,Shelter,,Yes,Site
95,"Balkumari School, Tarkeshwor",2,22/05/2015,Bagmati,Kathmandu,Sanga,27.786802,85.31763,Yes,,Spontaneous,Collective Settlement / Centre,,25/04/2015,<1 month,No physical access,Private,Tents / Temporary shelter,,No,,,,,Unknown,,,,,,No,Yes,NA,Yes,NA,Yes,Not known to respondants,Yes,NA,Yes,NA,No,,No,,Bagmati,Kathmandu,Kathmandu Metropolitan,Tarkeshwar 2,,,,,2,0,0,0,3,0,3,0,0,3,5,1,9,12,0,0,0,0,0,0,0,0,28/04/2015,24/05/2015,Place of origin,Unknown,House damaged / destroyed,,< 50%,No,None,< 25%,< 50%,None,< 75%,< 50%,None,None,Other,,Mosquito nets,,None,,Yes,Yes,On-site (<20 minutes),Surface water,,Surface water,,>15 liters,None,,Good,1,Yes,Yes,No,No,Garbage pit,,No,Unknown,No,"Yes, on-site",Yes,Cash,,No,No,No,None,,None,,None,,No,,Unknown,Unknown,,No,No,Unknown,,,,Agro-pastoralism,,0.00%,Yes,No,Yes,Yes,No,,No,No,,,,,No,None,,0,0,Yes,No,No,,No,Yes,Yes,Yes,"Yes, there is lighting and it is adequate",Radio / News,,No,,Access to daily services,,Yes,Site
